"","age","sex","country","anthropomorphism","mentalizing","vividnessImagery","dualism","promiscuousTelology","crtCorrect","existentialInsecurity","toleranceAmbinguity","rationalityImportance","beliefInGod_ord","agnosticism_ord","religiousAttendance","prayerFrequency","antiReligiosity","godKnowingPossibility","beliefConfidence","apatheismGod","apatheismPurpose","apatheism","truthPossibility","supernaturalism","afterlifeExistence","afterlifeReward","afterlifePunishment","reincarnation","astrology","mysticalPeople","mysticalObjects","goodEvil","universalLifeforce","karma","fate","supernatualBeings","goodSupernaturalBeings","harmfulSupernaturalBeings","evilEye","beliefInGod_cat","nonBeliefIdentity","beliefInGod_bin","agnosticIdentity_bin","religID_1","religID_2","religiousAttendance.1","prayerFrequency.1","religiousObjects","caregiverReligiosity","caregiverReligiousID","caregiverReligiosity2","caregiverReligiousID2","atheistMembership","atheistID","naturalism","spiritualForce"
"11",69,"Female","UK",-0.314958350204058,-1.31944631783837,-1.52649221995551,1.87473393711712,3.54441286091411,1.89344479284998,-0.407998630162482,4.22594692190265,-0.684515053431444,6,7,6,5,5,2,3,6,3,3,1,4,2,4,1,6,3,1,3,6,4,7,6,4,7,1,3,"2. I don't know whether there is a God, and I don't believe there is any way to find out","3. Non-religious","0","0","0","Shinto","Once a year","Never, practically never","No","1","Jewish","0","Other","1","0","0","I've had an experience like this, but I didn't associate it with a spiritual force."
"12",31,"Male","USA",-2.96529956957664,2.61066360594148,0.206947557261316,2.84364746336661,-1.85547784130497,-3.04030956967475,2.32149327527781,1.75682211764953,-2.74415949018945,1,2,1,2,4,7,6,3,5,1,5,7,3,2,1,6,7,3,5,4,3,7,6,1,2,5,1,"6. I know God really exists and I have no doubt about it.","1. Spiritual but not Religious","0","1","0","Jewish","Never, practically never","Several times each week","Yes, for non-religious reasons","1","Sunni","1","Shiite","0","0","1","No, I've never had an experience like this."
"13",71,"Male","China",0.959359531598611,1.36659759063241,0.65494057528355,-3.3039717894745,0.0630147566242378,0.459105089053066,-1.55587478279166,-2.10386138004602,3.94687476942915,6,5,6,1,2,5,6,2,7,4,1,7,3,6,4,2,7,2,4,3,6,1,4,3,3,7,2,"6. I know God really exists and I have no doubt about it.","2. Seeker","0","1","1","Buddhist","Less often","Several times each week","No","0","Hindu","0","Shinto","1","0","1","I've had an experience like this, but I didn't associate it with a spiritual force."
"14",42,"Male","Japan",0.484672208142046,2.26805034936617,2.94061259631103,-1.74245358001518,0.582283858203221,0.952898460718825,-2.04685672086901,-1.7443617823742,1.22894981830352,6,6,7,3,6,4,6,4,3,2,7,6,4,4,4,1,1,6,2,7,5,2,7,1,1,6,1,"4. I find myself believing in God some of the time, but not at others","4. Atheist","1","0","1","Hindu","Once a year","Once a day","Yes, for religious reasons","0","Catholic","0","Hindu","1","0","1","I've had an experience like this, but I didn't associate it with a spiritual force."
"15",43,"Female","USA",1.91987843458267,0.519209827391954,-0.327348310690079,-1.67366248608667,-2.75355085778092,3.14720360124661,-3.49893154988121,2.49681957522345,-1.60140292458451,4,1,6,6,4,4,7,7,1,5,3,3,7,4,3,5,6,2,2,2,4,7,5,5,1,5,7,"2. I don't know whether there is a God, and I don't believe there is any way to find out","2. Seeker","1","1","0","Confucian","Once a week","Once a year","Yes, for non-religious reasons","0","Protestant","1","Daoist","1","0","0","I've had an experience like this, but I didn't associate it with a spiritual force."
"16",44,"Female","USA",0.84829003033906,-3.27248871363545,-1.26410559359748,-0.579887617201509,2.16807742106447,1.21749089196964,0.65570664788396,0.985446044104224,-0.90974838898945,2,1,6,4,3,6,1,4,5,7,1,7,1,5,7,6,7,5,2,7,6,5,2,7,7,6,3,"2. I don't know whether there is a God, and I don't believe there is any way to find out","6. Humanist","0","1","0","Confucian","Once a month","Several times each week","Yes, for non-religious reasons","0","Jewish","1","Jewish","0","0","1","No, I've never had an experience like this."
"17",22,"Female","USA",-1.66976886490236,-2.72742923464616,-1.93954454020339,-0.959785810518442,-1.62658329445764,-3.99028002073086,-2.34780556147242,-3.89641942973478,2.68810505872528,3,5,5,7,3,6,4,1,1,2,7,6,3,2,7,3,3,2,5,5,7,4,2,4,3,2,1,"5. While I have doubts, I feel that I do believe in God.","5. Agnostic","0","0","1","Other","Once a month","Several times a day","Yes, for non-religious reasons","1","Other","0","Daoist","0","1","0","I've had an experience like this, but I didn't associate it with a spiritual force."
"18",68,"Female","Brazil",3.7595562014023,-1.95394064212096,0.685022800607765,-3.65305516212852,2.03204046308403,0.705581740971253,0.323905731298132,-3.14840572279851,0.906990067100874,3,5,5,4,4,1,1,3,2,2,6,2,3,3,2,2,7,3,5,7,2,3,2,4,1,7,2,"1. I don't believe in God","5. Agnostic","1","0","1","Protestant","More than once a week","Never, practically never","No","0","Sunni","0","Other","0","0","0","No, I've never had an experience like this."
"19",44,"Female","Brazil",3.00158501597048,2.9262963779682,4.63649940562911,0.272531307374942,-3.25159497648683,2.80353219944254,-0.285766236658299,-3.59994143562139,-0.825406692419693,6,7,7,3,6,3,5,1,5,4,2,2,2,3,1,2,1,2,6,5,7,1,7,4,7,2,2,"1. I don't believe in God","5. Agnostic","1","1","0","Buddhist","Less often","Only when attending religious services","Yes, for religious reasons","0","Catholic","0","Hindu","1","0","1","Yes, I've had an experience like this."
"20",74,"Female","Japan",0.00103815543203845,2.64667041072791,-0.338624667152701,-3.01684467737934,-0.915541188739807,0.230904237517409,3.19987847044582,-1.86462631996772,-2.3287772476076,1,7,1,3,2,1,2,5,6,4,3,2,7,2,3,6,3,2,4,3,5,7,5,3,1,2,3,"4. I find myself believing in God some of the time, but not at others","4. Atheist","1","1","1","Shinto","More than once a week","Several times each week","Yes, for non-religious reasons","1","Confucian","1","Other","1","0","1","No, I've never had an experience like this."
"21",45,"Male","USA",1.87002282375666,0.639789268501653,1.83493401552349,2.80446814046897,-0.0717259468742336,1.3414934258258,2.46803330430349,-2.22650049313877,-1.18951238276669,5,4,2,1,7,1,5,4,2,3,2,5,1,6,4,6,2,2,5,2,2,6,2,7,2,7,5,"2. I don't know whether there is a God, and I don't believe there is any way to find out","2. Seeker","0","0","1","Confucian","More than once a week","Only on special holy days","Yes, for religious reasons","1","Sunni","1","Daoist","0","0","1","Yes, I've had an experience like this."
"22",74,"Female","Japan",2.41064021460777,1.87294795676547,0.337514995432913,1.09518602147237,-1.5995157070716,1.87667397259844,-4.39500710532514,1.41437410180129,-0.84680034791105,1,3,6,5,3,2,1,5,4,1,7,2,2,4,2,3,7,1,2,3,4,7,1,2,5,6,2,"7. Don't know","1. Spiritual but not Religious","0","1","1","Jewish","Once a week","Several times a day","No","1","Sunni","0","Shiite","0","0","0","I've had an experience like this, but I didn't associate it with a spiritual force."
"23",26,"Male","Brazil",-1.87572668754675,-0.111392618741131,3.08774620929946,-4.16527942789672,0.233928200414146,3.20131663784515,1.75208417479575,4.80995883830782,-2.42762224202519,7,5,1,2,6,7,4,6,2,2,5,1,6,6,2,3,5,1,4,2,4,1,5,1,2,2,2,"5. While I have doubts, I feel that I do believe in God.","2. Seeker","0","0","1","Protestant","More than once a week","Never, practically never","No","0","Buddhist","1","Orthodox","0","1","0","I've had an experience like this, but I didn't associate it with a spiritual force."
"24",46,"Female","China",-3.35383271070478,0.615006064716538,2.47095534250881,1.97365937333752,-1.88105085773374,-1.78691064761141,0.747410546979435,-0.519032710191954,-4.48034216111709,2,4,2,2,1,1,4,4,4,3,3,4,3,1,5,5,6,7,7,2,6,1,2,4,2,4,3,"5. While I have doubts, I feel that I do believe in God.","3. Non-religious","0","1","0","Other","Once a year","Several times a day","No","1","Shiite","1","Jewish","0","1","1","I've had an experience like this, but I didn't associate it with a spiritual force."
"25",52,"Female","UK",-3.04342466493002,0.223508624440223,1.72661189038341,0.724153386804007,-1.10232163747162,-0.309761576212067,-0.823782504215448,2.71615316878949,0.299370514348015,7,7,5,5,4,7,1,2,5,5,2,5,5,7,5,3,5,6,3,7,2,5,1,6,4,5,5,"6. I know God really exists and I have no doubt about it.","2. Seeker","1","1","1","Shiite","Once a week","Never, practically never","Yes, for religious reasons","1","Protestant","1","Shiite","1","0","0","No, I've never had an experience like this."
"26",25,"Female","Denmark",-0.774572452018434,-2.30394745689268,-2.76668331127629,-0.862221141736558,0.750110185380425,-2.57703823854686,-5.40895813974923,3.03397684574373,2.95689380188241,7,7,4,7,6,2,5,2,1,1,6,1,5,6,5,2,5,1,7,1,3,2,6,7,2,3,5,"7. Don't know","5. Agnostic","0","0","1","Hindu","Once a year","Only when attending religious services","No","1","Other","0","Daoist","1","0","1","Yes, I've had an experience like this."
"27",43,"Female","Denmark",2.25591218354436,-2.86900024799282,2.12086225041271,2.09403194171028,-1.8470684969999,2.91744394078345,-0.889085350902133,-3.82787371769137,-2.86557462791536,3,1,3,6,1,1,1,3,2,1,2,6,6,7,5,6,4,3,1,1,7,2,5,6,6,5,6,"1. I don't believe in God","7. Sceptic","1","1","1","Shiite","Less often","Never, practically never","No","0","Sunni","0","Jewish","0","0","1","No, I've never had an experience like this."
"28",24,"Male","Denmark",1.21544170649833,-1.87646783286368,3.33294624231293,2.63008407494753,-3.04241339127958,-2.28746437204169,2.2247053886487,-1.81905084444572,-2.93775702995415,4,6,5,1,5,3,1,1,3,2,6,6,6,4,1,7,6,1,5,6,5,6,3,7,5,1,1,"5. While I have doubts, I feel that I do believe in God.","6. Humanist","0","1","0","Shiite","Less often","Once a year","No","0","Daoist","0","Hindu","0","1","0","No, I've never had an experience like this."
"29",59,"Male","China",-1.52142543885591,1.71685421026849,-2.82755568967203,-2.6204929732198,-0.856429415671931,1.19813245333974,0.110910406394117,3.80029249995758,2.12188941781707,5,3,1,7,2,7,7,7,3,3,6,3,1,5,4,5,4,1,2,3,2,7,4,7,5,6,2,"3. I don't believe in a personal God, but I do believe in a Higher Power of some kind","2. Seeker","0","0","1","Sunni","Only on special holy days","Once a day","Yes, for religious reasons","1","Confucian","0","Shiite","0","1","1","No, I've never had an experience like this."
"30",26,"Male","China",1.98614766825695,1.47242446331228,0.545555765783746,0.509825387254756,-4.26070640113298,1.37707236832477,0.70849275661324,-2.08214327866844,-3.65148993946314,1,4,2,5,5,6,2,1,6,3,1,3,6,5,6,6,2,2,4,2,6,1,7,6,1,7,1,"4. I find myself believing in God some of the time, but not at others","4. Atheist","0","1","1","Orthodox","Once a year","Less often","Yes, for non-religious reasons","1","Jewish","0","Shiite","0","1","1","Yes, I've had an experience like this."
"31",79,"Female","China",0.263209779219421,-3.58632648476483,-3.61516764894382,4.29210638156541,0.120081534206683,1.92142395285544,2.71477424466811,0.916822028179802,-0.0429047114538018,6,3,6,5,2,5,6,2,5,2,5,4,1,4,2,7,5,7,3,7,4,1,4,4,1,2,5,"2. I don't know whether there is a God, and I don't believe there is any way to find out","1. Spiritual but not Religious","0","1","1","Shiite","Once a year","Less often","Yes, for religious reasons","0","Shiite","1","Jewish","0","1","1","I've had an experience like this, but I didn't associate it with a spiritual force."
"32",36,"Female","Denmark",4.78823276153603,-1.94755178321384,-1.8282535012771,-1.06716927150737,-0.364720731282805,-4.26333072183113,0.411302699703623,-0.696871572583679,0.933120722899181,2,1,5,5,3,6,6,7,6,3,1,6,2,3,7,5,2,4,3,5,1,4,4,5,4,4,7,"2. I don't know whether there is a God, and I don't believe there is any way to find out","3. Non-religious","0","1","0","Daoist","Never, practically never","Only when attending religious services","Yes, for religious reasons","0","Orthodox","0","Shinto","1","1","1","No, I've never had an experience like this."
"33",53,"Male","Denmark",0.252808665071981,-1.41328516446823,2.67382786108451,0.988136787346735,3.25414675399562,1.73330114328849,-1.19847502092444,-2.48393722863587,-2.84599931029398,3,4,5,6,5,6,7,7,6,6,6,5,2,2,2,4,6,2,5,3,6,4,4,2,3,7,2,"3. I don't believe in a personal God, but I do believe in a Higher Power of some kind","6. Humanist","1","1","1","Protestant","Once a week","Several times each week","No","1","Other","0","Shinto","0","0","0","No, I've never had an experience like this."
"34",31,"Male","Brazil",0.509394073374805,4.19964002773876,-0.496271640905166,2.09639053323612,-0.709008617710981,2.85448428585934,1.00043279196122,-0.855498877957972,1.57821920304019,2,1,6,1,2,1,1,3,4,6,3,6,5,2,1,6,7,4,4,2,3,3,3,4,4,7,2,"2. I don't know whether there is a God, and I don't believe there is any way to find out","2. Seeker","0","0","0","Sunni","Less often","Once a day","No","0","Jewish","0","Sunni","0","0","1","No, I've never had an experience like this."
"35",34,"Male","Japan",2.19167734972252,-1.57211659424272,-1.35515562218054,3.66877443923688,-1.34642815244786,0.404131755813207,-1.87652367518234,0.671365602668121,0.352492599332297,2,3,2,4,5,4,7,4,7,3,4,6,4,3,4,2,4,7,5,1,4,4,6,5,2,2,7,"3. I don't believe in a personal God, but I do believe in a Higher Power of some kind","5. Agnostic","0","1","1","Sunni","Once a week","Several times a day","No","0","Shinto","0","Shinto","1","0","0","No, I've never had an experience like this."
"36",60,"Male","Japan",0.553273661240145,0.717620476747243,-2.72223379724396,-2.19593793334989,-2.944326537377,0.799210913202453,-0.574629069977972,1.89505489701173,1.43983983576192,6,5,2,2,6,3,3,7,5,7,6,4,3,2,3,3,1,5,5,3,3,4,4,1,6,4,7,"3. I don't believe in a personal God, but I do believe in a Higher Power of some kind","7. Sceptic","0","0","0","Jewish","More than once a week","Several times a day","No","1","Confucian","0","Protestant","0","0","0","No, I've never had an experience like this."
"37",56,"Female","Denmark",2.3091026677976,2.6078581010275,-0.23273807471033,1.84202874325753,-1.18208135419556,0.818344211513164,-0.405258717081666,-1.98855417048918,3.17391315368005,4,5,3,4,1,5,2,6,4,1,4,4,1,6,2,5,7,7,1,7,3,2,2,7,5,4,7,"5. While I have doubts, I feel that I do believe in God.","2. Seeker","0","0","0","Catholic","More than once a week","Several times a day","Yes, for religious reasons","1","Catholic","1","Jewish","1","0","0","Yes, I've had an experience like this."
"38",70,"Female","China",1.12615806565996,-2.45802682518365,3.06054315807442,-3.48287818143931,-3.15390726001191,0.240853094507459,0.372185696212788,1.65618438155681,-2.19396762354063,1,2,2,6,5,4,7,3,5,6,1,3,4,7,3,6,3,6,4,2,7,5,6,6,7,2,7,"2. I don't know whether there is a God, and I don't believe there is any way to find out","6. Humanist","1","0","0","Jewish","More than once a week","Only when attending religious services","Yes, for non-religious reasons","1","Protestant","1","Buddhist","1","1","1","Yes, I've had an experience like this."
"39",29,"Male","UK",-1.31997942141078,3.71822352011081,0.249900820674761,-1.97912821934579,-3.45148049159704,-0.130004119230306,1.02086534866998,2.2497900825468,1.90661414226598,7,6,4,6,4,5,3,2,3,7,3,5,4,6,4,4,4,5,4,7,1,2,7,7,1,7,3,"7. Don't know","4. Atheist","0","1","0","Shinto","Once a year","Once a year","Yes, for religious reasons","0","Catholic","0","Shiite","0","0","0","No, I've never had an experience like this."
"40",32,"Male","Denmark",3.32091969785191,1.40374615556435,1.14434297254688,3.1322597015948,0.907084567017543,1.15179533844004,1.11226598953666,-1.97948249556727,-0.503948246758284,6,6,5,4,3,1,4,5,7,6,1,7,6,5,2,4,5,3,4,3,7,2,5,1,4,6,7,"5. While I have doubts, I feel that I do believe in God.","2. Seeker","0","0","1","Other","Less often","Only on special holy days","No","1","Shinto","0","Shinto","0","0","1","No, I've never had an experience like this."
"41",49,"Female","Brazil",-1.02316965449153,0.30314269188577,-0.200960139779885,-1.11843641949597,1.99265474486878,2.27620964573547,-1.61760270485849,2.36718136865806,1.54292425349397,4,3,5,3,5,3,7,6,1,4,3,6,7,3,5,3,2,3,1,7,3,5,5,4,1,3,5,"7. Don't know","5. Agnostic","0","1","1","Catholic","Less often","Only when attending religious services","Yes, for religious reasons","0","Shiite","0","Buddhist","0","1","0","No, I've never had an experience like this."
"42",59,"Male","USA",-2.78433135738178,-1.51767431801775,-0.0724326842074396,-1.21694129153504,2.27866426059946,1.41673768881813,3.74945003270785,-3.15057965645073,-0.880543499527909,4,6,5,3,3,7,3,2,2,6,5,1,6,5,4,4,7,1,3,2,6,1,7,1,4,2,4,"5. While I have doubts, I feel that I do believe in God.","2. Seeker","1","0","1","Shiite","Less often","Once a year","Yes, for religious reasons","0","Protestant","1","Sunni","1","0","1","I've had an experience like this, but I didn't associate it with a spiritual force."
"43",62,"Female","China",2.60586358716778,-1.01980304561875,-2.09168165729492,-2.41789486636565,-0.215781735930463,-2.21521204732069,-2.56470903279705,-0.117788132899568,0.187472662361795,2,5,5,4,4,2,1,2,4,1,2,2,4,7,2,5,3,4,5,3,3,4,7,2,3,2,5,"5. While I have doubts, I feel that I do believe in God.","7. Sceptic","0","1","0","Jewish","Once a week","Less often","Yes, for non-religious reasons","0","Protestant","1","Daoist","1","0","1","No, I've never had an experience like this."
"44",24,"Male","UK",-3.72477036884685,3.48179978369459,1.52255838444353,-0.312154562055847,1.68555178393133,-1.15310123987289,0.649139179368378,-4.03066629688357,1.14130259475198,2,7,1,5,4,6,7,2,7,2,4,1,5,2,5,4,6,5,5,5,2,6,1,1,1,4,2,"2. I don't know whether there is a God, and I don't believe there is any way to find out","7. Sceptic","0","0","0","Confucian","Never, practically never","Once a year","Yes, for non-religious reasons","1","Confucian","0","Hindu","0","0","0","Yes, I've had an experience like this."
"45",26,"Male","UK",0.364982387945368,0.369409222200928,-0.89161382890697,-2.18681784517144,1.46304527824018,0.457285804492656,3.33655574900188,-4.6456408301746,-0.998269487910881,3,2,6,3,1,6,5,6,5,6,2,5,7,7,2,4,6,1,6,6,2,1,2,1,2,6,7,"4. I find myself believing in God some of the time, but not at others","2. Seeker","0","1","1","Other","Never, practically never","Once a day","Yes, for non-religious reasons","0","Buddhist","1","Hindu","1","0","1","No, I've never had an experience like this."
"46",58,"Female","UK",-3.61527384038882,1.65129705208091,4.16858770573988,2.97959205884815,1.83177155620915,0.117213236964613,2.54931947650403,-1.96555818817849,-1.14588320029414,6,1,2,6,4,2,2,5,1,5,7,7,5,5,3,6,3,2,3,5,5,1,3,2,3,7,4,"2. I don't know whether there is a God, and I don't believe there is any way to find out","5. Agnostic","1","0","0","Orthodox","Once a week","Once a year","Yes, for non-religious reasons","1","Shiite","1","Orthodox","0","1","1","No, I've never had an experience like this."
"47",27,"Female","Japan",-2.23371182146763,0.0551701590493582,-2.7787983993887,-0.676827552901986,2.59951496830629,3.63971629817879,0.8285625457391,1.72277506119839,-0.353558534251771,1,1,6,2,2,6,6,7,5,7,1,1,5,2,5,1,5,4,4,3,5,3,3,1,2,5,2,"7. Don't know","7. Sceptic","1","1","1","Orthodox","Once a week","Less often","Yes, for non-religious reasons","1","Other","1","Orthodox","0","1","0","Yes, I've had an experience like this."
"48",40,"Female","China",-1.81712327964911,-0.280448542027338,3.21510283425286,-2.81024889251351,-2.88630462985371,3.72602866250616,4.6847666883775,-0.260165562958428,-2.45410183786359,1,7,2,1,4,6,6,4,7,1,7,4,7,3,2,6,7,1,1,7,5,7,2,7,5,7,1,"7. Don't know","7. Sceptic","1","0","1","Daoist","Never, practically never","Only on special holy days","Yes, for non-religious reasons","1","Orthodox","0","Protestant","1","1","1","Yes, I've had an experience like this."
"49",44,"Female","Denmark",-2.58215428554489,-1.38653447853644,-0.429780882602126,0.931020901342986,-0.68280056666784,-1.23828768849819,1.18477268448767,1.9274337250087,-1.00247794373534,1,7,2,1,2,7,1,5,7,7,6,1,1,7,1,1,7,1,3,6,6,6,4,3,2,2,2,"6. I know God really exists and I have no doubt about it.","4. Atheist","1","1","1","Jewish","Once a month","Once a year","Yes, for religious reasons","1","Shiite","1","Hindu","0","1","0","Yes, I've had an experience like this."
"50",77,"Female","Brazil",-0.527381427171556,-1.0214831760447,1.44075282289672,-1.47608082859785,4.18509849472451,2.69890838564363,0.838158534015404,0.0400283355308643,-0.386451685625523,2,6,7,7,6,2,3,7,2,4,7,1,2,2,6,3,6,7,1,1,4,4,3,7,7,5,1,"3. I don't believe in a personal God, but I do believe in a Higher Power of some kind","4. Atheist","0","1","0","Shiite","Less often","Several times each week","Yes, for religious reasons","1","Orthodox","0","Hindu","0","0","0","Yes, I've had an experience like this."
"51",70,"Male","UK",-3.32372470460532,1.0101125533966,2.62081879010702,-0.616484537419285,-2.60653204283821,-1.36960946719272,-4.01203843934177,3.0276124902653,-3.81428549596206,3,6,5,6,3,4,5,3,2,3,2,6,7,2,6,2,4,4,3,4,1,4,7,3,1,7,5,"5. While I have doubts, I feel that I do believe in God.","1. Spiritual but not Religious","0","0","1","Orthodox","Only on special holy days","Only on special holy days","No","0","Confucian","1","Shiite","1","0","1","Yes, I've had an experience like this."
"52",24,"Female","UK",-1.25168484802219,-4.74606547591117,2.06042889428625,-2.93848373709568,-1.77598330127972,2.35505888933124,2.11294011592747,-0.470066745719376,-0.457277217709746,5,5,5,5,7,5,5,2,5,7,6,3,1,7,7,1,2,6,3,7,6,4,4,4,1,6,3,"7. Don't know","4. Atheist","0","1","0","Sunni","Once a year","Never, practically never","No","1","Confucian","0","Buddhist","0","1","0","No, I've never had an experience like this."
"53",70,"Female","China",1.41508570124264,2.0257459153092,1.33026835796122,2.22510990845606,3.35848500753706,0.0391715974504023,2.42401300066509,-0.810062343426395,2.07944859433836,4,1,3,5,5,6,5,2,5,6,7,4,2,2,5,7,3,3,4,5,6,4,6,3,5,3,7,"5. While I have doubts, I feel that I do believe in God.","2. Seeker","1","1","0","Jewish","Once a month","Only on special holy days","Yes, for non-religious reasons","1","Daoist","1","Orthodox","1","0","0","I've had an experience like this, but I didn't associate it with a spiritual force."
"54",44,"Female","Japan",-2.46546830266032,1.71676639142058,-1.94369385443763,1.11802630430072,-0.235514109244806,-3.7435255994248,-1.17839562490302,-2.24390929329226,2.40206558526369,4,1,1,7,4,7,7,5,7,7,6,6,5,5,7,2,3,6,4,6,7,7,5,6,5,7,1,"7. Don't know","5. Agnostic","1","1","1","Protestant","Never, practically never","Only when attending religious services","Yes, for religious reasons","1","Orthodox","1","Sunni","1","0","1","No, I've never had an experience like this."
